campaign_name,start_date,end_date,channel,impressions,clicks,spend,conversions,active
BlackFriday,2023-06-07,2023-06-30,Email,50840,985,1125.14,101.0,Yes
BlackFriday,2023-07-10,2023-07-28,Google_Ads,53853,1191,1724.6,91.0,No
Winter,2023-03-02,2023-03-20,Email,25917,559,888.34,86.0,Yes
Winter,2023-10-26,2023-11-06,TikTok,97731,3179,3339.36,0.0,Yes
Summer,2023-08-30,2023-09-06,Email,22566,333,240.04,40.0,Yes
Summer,2023-12-15,2024-01-10,Email,76452,3568,2889.62,387.0,Yes
Launch,2023-01-28,2023-02-12,Instagram,63823,2478,2403.41,461.0,No
BlackFriday,2023-04-13,2023-05-02,Instagram,21806,568,825.93,30.0,Yes
BlackFriday,2023-08-23,2023-09-09,Instagram,76520,1250,1371.78,206.0,No
BlackFriday,2023-04-03,2023-04-09,Google_Ads,2759,124,63.27,22.0,Yes
BlackFriday,2023-11-20,2023-11-24,TikTok,42949,1844,2369.74,215.0,Yes
Winter,2023-05-21,2023-06-14,Facebook,3482,72,123.7,13.0,Yes
Summer,2023-10-23,2023-11-21,Facebook,25442,663,1152.17,54.0,No
BlackFriday,2023-02-15,2023-02-25,Email,34719,489,827.68,62.0,Yes
BlackFriday,2023-08-08,2023-08-29,Email,59066,1037,1022.06,125.0,Yes
Launch,2023-10-01,2023-10-08,TikTok,3079,118,84.34,20.0,No
BlackFriday,2023-01-08,2023-01-28,TikTok,3717,125,185.82,23.0,Yes
Winter,2023-09-29,2023-10-25,TikTok,60676,2780,4065.34,465.0,No
BlackFriday,2023-11-17,2023-12-08,TikTok,28952,964,518.97,76.0,No
BlackFriday,2023-06-26,2023-07-23,TikTok,87444,2507,4216.66,157.0,Yes
Summer,2023-09-15,2023-09-26,Facebook,43460,1026,1903.1,144.0,Yes
BlackFriday,2023-01-24,2023-01-30,Facebook,91397,4352,3921.69,254.0,Yes
Summer,2023-09-24,2023-10-23,Email,73847,982,1687.65,148.0,No
BlackFriday,2023-12-18,2024-01-08,Facebook,94607,4468,2786.28,578.0,No
Launch,2023-09-08,2023-10-04,Instagram,90106,3880,5431.81,579.0,Yes
BlackFriday,2023-04-25,2023-05-07,Email,34536,1125,1483.75,127.0,Yes
Launch,2023-01-12,2023-01-20,Instagram,65077,2906,5490.33,232.0,Yes
Winter,2023-07-07,2023-07-20,Google_Ads,39258,1290,2331.0,123.0,No
Winter,2023-07-12,2023-07-28,Google_Ads,49302,2282,3828.34,293.0,Yes
Launch,2023-10-01,2023-10-24,Email,29865,1425,1297.53,210.0,No
Summer,2023-01-25,2023-02-03,Email,7645,205,382.88,34.0,Yes
Winter,2023-03-01,2023-03-20,Google_Ads,27737,1316,2342.47,257.0,Yes
Winter,2023-10-08,2023-10-23,TikTok,12485,462,458.41,42.0,No
Summer,2023-04-16,2023-05-04,Email,39565,579,336.2,35.0,No
BlackFriday,2023-06-04,2023-06-15,Facebook,26522,310,466.25,31.0,No
Launch,2023-09-24,2023-09-29,Email,66155,2155,1825.11,348.0,Yes
Winter,2023-03-12,2023-03-21,Instagram,56168,2651,2294.06,306.0,No
BlackFriday,2023-09-19,2023-10-09,Instagram,53487,2341,2245.18,404.0,Yes
Launch,2023-02-28,2023-03-03,Instagram,13342,494,294.19,65.0,No
BlackFriday,2023-11-08,2023-11-17,Email,41806,650,497.7,123.0,No
BlackFriday,2023-09-25,2023-09-29,Email,49770,1003,509.23,192.0,Yes
Winter,2023-09-12,2023-10-09,Facebook,76629,1326,830.58,157.0,No
Launch,2023-02-26,2023-02-27,TikTok,27399,1014,1942.18,112.0,No
Summer,2023-03-18,2023-03-21,Facebook,86382,4125,7453.37,625.0,No
BlackFriday,2023-02-08,2023-02-15,Email,82244,1707,1594.61,143.0,Yes
Winter,2023-05-12,2023-06-07,Google_Ads,77534,2249,3766.68,315.0,No
Summer,2023-03-31,2023-04-09,Google_Ads,31678,1583,3134.09,100.0,No
Winter,2023-07-04,2023-08-03,other,77218,1095,1529.45,136.0,No
BlackFriday,2023-03-12,2023-04-11,Email,57373,2560,3679.92,200.0,No
Winter,2023-07-03,2023-07-21,Facebook,32480,943,1374.45,173.0,Yes
Summer,2023-06-25,2023-07-22,Google_Ads,69836,2470,4420.11,196.0,Yes
Winter,2023-08-22,2023-08-31,Email,73258,2991,5800.17,346.0,Yes
Winter,2023-09-02,2023-09-19,Email,40986,414,342.2,46.0,No
BlackFriday,2023-03-27,2023-04-15,TikTok,25160,1116,705.57,127.0,Yes
Launch,2023-01-31,2023-02-14,TikTok,86595,1510,1195.62,208.0,Yes
Launch,2023-02-23,2023-03-02,TikTok,80111,2570,4448.23,329.0,Yes
Launch,2023-10-19,2023-10-28,Facebook,65929,1755,2658.77,0.0,Yes
BlackFriday,2023-07-14,2023-07-16,TikTok,74506,2889,4200.81,0.0,Yes
BlackFriday,2023-12-17,2023-12-31,Google_Ads,35911,892,983.6,142.0,No
Winter,2023-03-08,2023-03-29,Facebook,88127,3947,5394.53,528.0,No
BlackFriday,2023-12-02,2023-12-22,Email,76039,2730,3319.13,467.0,No
Winter,2023-12-14,2023-12-18,Instagram,61535,2575,4350.71,278.0,Yes
BlackFriday,2023-10-17,2023-11-02,TikTok,85458,3432,6767.43,581.0,No
Launch,2023-06-23,2023-07-07,Instagram,13175,150,284.81,0.0,No
Summer,2023-12-05,2023-12-16,Facebook,87925,4152,4581.05,788.0,Yes
Winter,2023-10-13,2023-10-18,TikTok,18327,723,1126.76,122.0,Yes
Summer,2023-01-06,2023-01-12,Facebook,48057,2354,4433.26,216.0,No
BlackFriday,2023-08-29,2023-09-02,TikTok,7150,86,61.32,12.0,No
Launch,2023-02-08,2023-02-20,Facebook,5425,202,193.19,36.0,Yes
Summer,2023-04-25,2023-05-21,Instagram,3198,106,150.31,18.0,Yes
BlackFriday,2023-08-16,2023-08-18,Email,54394,637,630.1,89.0,No
Launch,2023-09-13,2023-10-11,Email,21079,773,468.73,99.0,Yes
Winter,2023-07-26,2023-08-04,Facebook,42874,1769,3173.13,0.0,No
Winter,2023-01-01,2023-01-05,TikTok,14859,471,400.17,41.0,No
Launch,2023-11-13,2023-12-01,TikTok,51460,720,1110.8,130.0,Yes
Winter,2023-10-15,2023-11-02,Instagram,32419,1216,1756.44,198.0,Yes
Launch,2023-04-25,2023-04-30,TikTok,43880,2037,1422.71,0.0,No
Winter,2023-11-14,2023-12-10,Facebook,24236,1055,2074.54,0.0,No
Launch,2023-07-06,2023-07-10,Google_Ads,88955,3413,4689.27,375.0,Yes
BlackFriday,2023-12-04,2024-01-03,TikTok,86514,4148,8267.84,0.0,No
BlackFriday,2023-11-21,2023-12-15,Google_Ads,16358,184,343.58,28.0,Yes
Launch,2023-03-26,2023-04-09,other,77918,1808,1056.31,307.0,Yes
Launch,2023-07-29,2023-08-05,TikTok,15596,721,636.97,122.0,Yes
Launch,2023-04-07,2023-04-09,Instagram,34572,714,922.02,80.0,No
Launch,2023-04-21,2023-05-20,Facebook,79757,3110,2355.5,287.0,No
Launch,2023-06-23,2023-07-15,Facebook,2279,102,76.62,9.0,Yes
Winter,2023-11-21,2023-12-10,other,64197,748,893.03,91.0,Yes
BlackFriday,2023-08-19,2023-08-21,Email,63516,1645,904.59,259.0,No
Winter,2023-09-16,2023-09-17,Facebook,8083,327,223.29,33.0,Yes
BlackFriday,2023-09-29,2023-10-03,Instagram,18771,529,594.49,74.0,No
BlackFriday,2023-08-10,2023-08-21,TikTok,30975,640,380.6,68.0,No
BlackFriday,2023-09-18,2023-10-08,Email,46648,876,959.34,83.0,Yes
Launch,2023-12-21,2024-01-14,Google_Ads,49285,752,910.68,40.0,No
Winter,2023-03-07,2023-03-16,Facebook,20063,888,1045.09,44.0,No
Launch,2023-11-07,2023-11-17,Google_Ads,68642,2266,4087.33,190.0,No
Summer,2023-07-16,2023-07-30,Instagram,91093,1189,1539.87,131.0,No
Winter,2023-12-21,2023-12-29,Email,87143,2204,2649.14,391.0,Yes
BlackFriday,2023-06-25,2023-07-03,Facebook,38599,953,1063.61,0.0,No
Launch,2023-03-10,2023-03-18,TikTok,52920,913,1576.24,82.0,Yes
Launch,2023-09-20,2023-10-10,TikTok,29529,809,1490.65,70.0,No
Winter,2023-06-10,2023-06-30,TikTok,36954,860,1530.68,72.0,No
Launch,2023-11-20,2023-12-09,Google_Ads,28856,683,1031.55,68.0,Yes
Summer,2024-01-01,2024-01-26,Instagram,3573,141,99.55,17.0,Yes
BlackFriday,2023-12-11,2023-12-20,TikTok,79344,1502,1374.79,173.0,No
BlackFriday,2023-04-02,2023-05-02,Facebook,36367,1297,738.12,107.0,No
BlackFriday,2023-06-15,2023-07-03,Instagram,61774,2027,3843.67,141.0,Yes
Launch,2023-10-15,2023-10-27,TikTok,24752,809,1206.38,41.0,Yes
Summer,2023-12-08,2024-01-04,other,56029,2046,3313.59,149.0,Yes
Launch,2023-10-01,2023-10-09,Instagram,18685,596,576.55,92.0,No
Launch,2023-01-29,2023-02-16,TikTok,77908,2483,1247.62,0.0,No
BlackFriday,2023-03-24,2023-04-12,Facebook,75532,3262,3472.8,597.0,Yes
BlackFriday,2023-03-16,2023-03-27,Instagram,82994,2842,3854.16,521.0,Yes
Winter,2023-06-01,2023-06-26,Instagram,57133,1236,1505.52,200.0,Yes
BlackFriday,2023-07-03,2023-07-11,Facebook,98425,1799,3225.81,0.0,No
Launch,2023-12-12,2023-12-18,Email,62268,1002,659.42,136.0,Yes
Winter,2023-11-28,2023-12-24,Facebook,93201,4285,5702.2,0.0,Yes
Launch,2023-12-23,2024-01-19,Email,39243,1507,1913.09,79.0,Yes
Launch,2023-07-15,2023-07-28,Facebook,58384,2772,2556.03,367.0,No
BlackFriday,2023-12-17,2023-12-24,Google_Ads,32653,1114,1930.94,199.0,No
BlackFriday,2023-01-07,2023-01-25,Email,27657,800,1303.42,96.0,Yes
Summer,2023-08-15,2023-09-04,TikTok,40952,507,810.84,25.0,Yes
Summer,2023-12-27,2023-12-28,Instagram,23180,854,1549.4,44.0,No
Launch,2023-10-29,2023-11-04,Instagram,98432,3276,5189.76,0.0,Yes
Launch,2023-04-10,2023-04-13,Facebook,79411,3939,3339.33,288.0,Yes
Summer,2023-03-30,2023-04-23,Instagram,49756,1553,1493.29,242.0,Yes
Summer,2023-01-21,2023-02-10,Facebook,41809,1506,1300.07,115.0,No
Launch,2023-03-08,2023-03-17,Facebook,17725,634,386.43,116.0,Yes
BlackFriday,2023-01-03,2023-01-29,Instagram,62396,2024,3270.87,235.0,Yes
Summer,2023-06-15,2023-06-19,Facebook,82182,1495,1273.37,246.0,No
Summer,2023-11-17,2023-11-21,Google_Ads,83565,3261,5296.09,549.0,Yes
Winter,2023-09-09,2023-09-17,Instagram,30402,1057,1983.74,154.0,No
Launch,2023-02-07,2023-03-07,Email,5263,241,159.55,42.0,Yes
Launch,2023-04-23,2023-05-07,TikTok,97523,4280,3633.53,687.0,Yes
Winter,2023-09-16,2023-09-24,Instagram,47828,1081,1757.05,197.0,No
BlackFriday,2023-04-24,2023-05-09,TikTok,75182,3703,5321.2,600.0,Yes
Launch,2023-06-19,2023-07-09,Facebook,94065,2924,1817.99,584.0,Yes
Launch,2023-11-13,2023-11-19,TikTok,60052,2777,3272.15,440.0,Yes
Summer,2023-12-09,2023-12-15,Google_Ads,36737,1311,2005.53,167.0,Yes
Winter,2023-11-25,2023-12-25,Instagram,90563,3839,6613.09,0.0,No
Launch,2023-01-21,2023-01-29,Email,30373,1454,2640.72,110.0,Yes
BlackFriday,2023-02-28,2023-03-09,Facebook,37397,878,1457.28,170.0,No
Winter,2023-09-22,2023-09-23,Facebook,39709,1252,685.57,0.0,Yes
Winter,2023-11-30,2023-12-22,Instagram,20250,761,423.53,91.0,Yes
BlackFriday,2023-02-19,2023-03-01,Google_Ads,22172,833,1426.18,0.0,Yes
Summer,2023-10-03,2023-10-17,other,12555,592,580.8,82.0,No
Summer,2023-04-18,2023-05-07,Facebook,88410,2642,3549.91,370.0,No
BlackFriday,2023-12-17,2024-01-14,Email,79617,1529,1405.41,91.0,No
BlackFriday,2023-10-03,2023-10-23,Email,54276,639,1069.53,125.0,Yes
Winter,2023-08-11,2023-09-08,Instagram,58492,1557,2848.93,204.0,Yes
Winter,2023-12-18,2023-12-31,Facebook,54002,1192,1308.77,159.0,No
Winter,2023-05-09,2023-05-17,TikTok,92248,4424,5760.01,396.0,Yes
Summer,2023-04-27,2023-05-01,Email,25762,1249,2233.39,116.0,Yes
Launch,2023-08-19,2023-09-16,Instagram,12046,419,414.32,53.0,No
Launch,2023-01-09,2023-01-12,Google_Ads,97999,4620,8921.51,790.0,No
Launch,2023-01-04,2023-01-18,TikTok,29769,1203,821.43,69.0,Yes
Launch,2023-02-07,2023-02-22,Email,24150,415,770.32,70.0,Yes
Launch,2023-05-29,2023-06-13,TikTok,69247,1962,1183.03,144.0,No
Winter,2023-02-14,2023-02-19,Google_Ads,5853,189,375.7,9.0,Yes
Summer,2023-07-15,2023-08-08,Google_Ads,95613,4260,8209.43,412.0,Yes
Winter,2023-08-31,2023-09-29,Facebook,90399,2644,1865.42,365.0,Yes
Winter,2023-07-20,2023-08-02,TikTok,22792,1046,1366.47,73.0,Yes
Summer,2023-06-01,2023-06-29,Google_Ads,60129,2223,1728.12,253.0,Yes
BlackFriday,2023-12-13,2024-01-02,Instagram,75478,1168,1334.13,155.0,Yes
Launch,2023-11-28,2023-12-23,Google_Ads,68298,3401,2013.86,475.0,No
Winter,2023-10-11,2023-10-24,Instagram,32987,1025,856.78,93.0,No
BlackFriday,2023-11-02,2023-11-20,Instagram,13112,476,551.19,79.0,No
Launch,2023-02-13,2023-03-10,TikTok,25058,359,705.88,68.0,Yes
Summer,2023-06-26,2023-07-05,Instagram,46420,1646,2817.62,0.0,No
Summer,2023-11-12,2023-12-11,TikTok,67017,1760,2297.79,0.0,Yes
Summer,2023-01-28,2023-02-13,Instagram,33921,1048,1057.42,72.0,No
BlackFriday,2023-10-09,2023-10-23,Instagram,2524,47,73.48,3.0,Yes
Summer,2023-05-29,2023-06-24,Email,16048,455,905.76,69.0,No
Launch,2023-04-12,2023-05-11,Instagram,36111,1689,1641.61,150.0,Yes
BlackFriday,2023-06-19,2023-07-06,Facebook,38904,663,1001.81,58.0,Yes
Summer,2023-05-01,2023-05-12,other,55912,1037,1831.83,207.0,Yes
Winter,2023-04-10,2023-04-21,Instagram,35008,368,689.53,28.0,No
Summer,2023-11-12,2023-11-13,other,1060,11,17.35,0.0,No
Winter,2023-03-20,2023-04-05,Google_Ads,75666,3266,3022.4,211.0,No
Launch,2023-06-11,2023-06-28,TikTok,84559,3321,3285.87,454.0,No
Summer,2023-06-10,2023-06-30,Instagram,56337,1363,723.94,196.0,No
BlackFriday,2023-11-25,2023-12-08,other,14350,544,892.88,57.0,No
Launch,2023-03-10,2023-04-06,Google_Ads,25354,654,368.93,85.0,Yes
Launch,2023-09-03,2023-09-18,Instagram,46186,2222,3992.89,373.0,No
Winter,2023-06-06,2023-06-26,TikTok,29145,1418,961.39,0.0,Yes
Winter,2023-11-27,2023-12-04,TikTok,35020,900,682.03,0.0,Yes
Summer,2023-03-13,2023-03-25,TikTok,87123,3848,4674.51,668.0,Yes
Winter,2023-02-08,2023-03-03,Facebook,86469,1936,1371.66,148.0,Yes
BlackFriday,2023-10-25,2023-11-14,Instagram,89929,2547,3118.23,148.0,No
Summer,2023-04-19,2023-05-16,Instagram,24051,992,811.88,148.0,No
BlackFriday,2023-10-06,2023-10-29,TikTok,52474,2540,1710.28,434.0,Yes
Launch,2023-12-01,2023-12-23,Google_Ads,92748,3760,6597.41,474.0,No
Winter,2023-04-25,2023-05-08,Email,70626,3122,3914.05,181.0,No
Summer,2023-05-29,2023-06-04,other,7960,271,141.35,35.0,Yes
Winter,2023-02-16,2023-03-14,TikTok,36772,1596,2720.34,0.0,Yes
Summer,2023-12-06,2023-12-19,Instagram,22520,931,1835.18,130.0,No
BlackFriday,2023-11-11,2023-11-18,Email,50481,1266,1783.65,217.0,Yes
Summer,2023-03-13,2023-03-20,Google_Ads,37408,1200,1506.68,204.0,Yes
Summer,2023-10-17,2023-10-28,TikTok,95006,4008,7285.04,760.0,Yes
Launch,2023-09-07,2023-09-20,Google_Ads,21491,909,1483.31,0.0,Yes
Launch,2023-07-18,2023-08-10,Facebook,91327,3865,5996.17,493.0,No
BlackFriday,2023-11-29,2023-12-28,TikTok,72431,1436,1681.27,279.0,Yes
Launch,2023-09-24,2023-10-02,other,13254,346,603.68,32.0,Yes
Winter,2023-05-15,2023-05-28,TikTok,52860,2420,3586.65,430.0,Yes
Winter,2023-07-12,2023-08-01,Google_Ads,12344,123,137.37,13.0,Yes
Summer,2023-05-09,2023-05-25,Instagram,55756,900,609.6,171.0,Yes
Launch,2023-09-22,2023-09-23,Facebook,68957,3420,3769.68,357.0,Yes
Summer,2023-06-26,2023-07-18,Google_Ads,59053,2845,4807.18,308.0,No
Winter,2023-03-13,2023-04-01,other,16896,515,401.16,77.0,Yes
BlackFriday,2023-09-21,2023-09-29,other,56761,1660,3197.54,154.0,Yes
BlackFriday,2023-04-06,2023-04-27,Instagram,63552,2250,1833.4,310.0,No
BlackFriday,2023-03-02,2023-03-25,Email,78454,1069,952.88,148.0,Yes
BlackFriday,2023-06-19,2023-06-22,Instagram,91600,1035,2022.83,163.0,No
Summer,2023-09-03,2023-09-18,Facebook,28935,356,570.33,57.0,No
Winter,2023-01-23,2023-02-18,Email,30711,645,1147.71,64.0,No
Winter,2023-10-21,2023-11-03,other,13182,655,1021.1,63.0,No
Launch,2023-04-03,2023-04-22,Instagram,88833,2261,2838.76,285.0,Yes
Summer,2023-10-16,2023-10-28,Google_Ads,57276,1887,3290.41,207.0,No
Launch,2023-12-05,2023-12-17,Email,20541,546,689.17,97.0,No
Winter,2023-04-21,2023-05-04,TikTok,95457,4189,5991.79,480.0,No
Launch,2023-09-04,2023-09-05,TikTok,83310,3839,4670.58,414.0,Yes
Launch,2023-11-04,2023-11-20,Facebook,45813,2065,2513.6,316.0,No
Launch,2023-04-04,2023-04-18,Email,38198,1870,3089.16,262.0,Yes
BlackFriday,2023-03-27,2023-04-20,Google_Ads,9820,109,157.27,7.0,Yes
BlackFriday,2023-07-13,2023-08-12,TikTok,70768,2835,3332.33,454.0,No
Launch,2023-04-14,2023-04-28,Facebook,12122,232,300.83,46.0,Yes
Summer,2023-12-17,2023-12-20,TikTok,81559,3935,6369.1,568.0,Yes
BlackFriday,2023-02-19,2023-03-05,Facebook,74543,1187,2064.09,125.0,Yes
Summer,2023-09-30,2023-10-12,Google_Ads,42786,812,1531.52,146.0,Yes
Summer,2023-09-04,2023-09-12,Instagram,95934,2614,4523.49,450.0,Yes
Launch,2023-10-04,2023-10-13,Instagram,7737,299,401.5,25.0,No
Summer,2023-12-14,2023-12-26,Instagram,37062,1205,1816.07,96.0,Yes
Winter,2023-07-09,2023-08-08,Email,55237,1496,2826.64,235.0,No
BlackFriday,2023-08-08,2023-08-17,TikTok,52571,1211,1730.22,117.0,No
Launch,2023-07-15,2023-07-31,Instagram,26510,1155,2006.48,110.0,Yes
Winter,2023-12-23,2023-12-29,Facebook,20426,321,492.16,23.0,Yes
Winter,2023-05-11,2023-05-17,Instagram,38265,1040,1381.02,93.0,No
Winter,2023-02-12,2023-02-20,TikTok,18850,869,749.74,99.0,Yes
Winter,2023-01-04,2023-01-23,Instagram,88312,2299,4486.76,0.0,No
BlackFriday,2023-01-04,2023-01-25,Facebook,90613,3672,5458.97,364.0,No
Winter,2023-06-11,2023-06-28,other,75910,3258,4387.2,302.0,Yes
Winter,2023-08-07,2023-08-27,Facebook,53375,2431,4617.53,295.0,No
Winter,2023-10-02,2023-10-19,TikTok,36435,1157,1596.39,89.0,Yes
Winter,2023-05-22,2023-06-17,Facebook,97443,1771,2283.04,217.0,Yes
Winter,2023-04-15,2023-04-22,Google_Ads,58132,1174,1924.15,182.0,Yes
Summer,2023-09-05,2023-10-03,Facebook,79945,1745,2737.9,95.0,Yes
BlackFriday,2023-09-05,2023-09-07,Facebook,83050,2803,2213.64,144.0,Yes
Launch,2023-06-26,2023-07-09,Email,96402,1090,1315.59,66.0,Yes
Launch,2023-03-12,2023-03-24,TikTok,3983,141,170.44,18.0,No
Winter,2023-04-28,2023-04-30,Google_Ads,98241,2414,2576.55,430.0,Yes
Summer,2023-03-24,2023-04-18,TikTok,21662,472,602.24,23.0,No
BlackFriday,2023-06-23,2023-07-01,Email,24510,1107,1239.46,0.0,No
Winter,2023-12-17,2023-12-20,Google_Ads,79187,2248,1796.19,148.0,Yes
Winter,2023-02-16,2023-03-18,Instagram,57846,2491,1515.56,304.0,No
Winter,2023-04-24,2023-04-27,Facebook,7640,298,530.58,37.0,No
Winter,2023-07-16,2023-08-05,Google_Ads,45547,1865,2961.49,226.0,Yes
Launch,2023-12-02,2023-12-25,Facebook,55620,1340,1394.39,234.0,No
Summer,2023-03-31,2023-04-02,Instagram,8564,262,210.44,32.0,No
BlackFriday,2023-04-14,2023-04-23,Facebook,28345,808,1065.13,53.0,Yes
Winter,2023-11-03,2023-11-20,Instagram,80273,1733,2280.56,295.0,No
BlackFriday,2023-05-03,2023-05-12,TikTok,81765,2099,3722.34,0.0,No
Summer,2023-02-14,2023-03-01,Instagram,75038,2391,2620.31,363.0,Yes
BlackFriday,2023-06-30,2023-07-05,Google_Ads,53393,1670,1450.1,0.0,Yes
Launch,2023-04-13,2023-04-23,Google_Ads,67081,2255,3875.19,325.0,No
Launch,2023-02-05,2023-02-10,Google_Ads,30430,378,383.39,62.0,Yes
Summer,2023-10-14,2023-11-11,Instagram,76532,1874,1250.39,308.0,Yes
Winter,2023-05-22,2023-06-05,TikTok,28788,1120,1518.29,115.0,No
BlackFriday,2023-08-21,2023-08-30,Facebook,96505,1739,2386.51,158.0,No
Summer,2023-05-14,2023-06-11,TikTok,49543,898,1411.7,0.0,Yes
Launch,2023-05-31,2023-06-06,Google_Ads,70346,1934,2254.38,358.0,Yes
Winter,2023-09-20,2023-09-28,Instagram,97122,4400,4063.63,265.0,No
BlackFriday,2023-10-22,2023-11-05,Email,40974,494,306.99,29.0,Yes
Summer,2023-07-13,2023-07-23,Email,17371,306,555.37,57.0,No
BlackFriday,2023-06-23,2023-06-29,TikTok,46084,1032,1644.29,151.0,Yes
Launch,2023-08-24,2023-09-10,Google_Ads,30629,1202,1144.54,0.0,Yes
Summer,2023-11-21,2023-11-29,TikTok,62916,1675,1343.18,252.0,No
BlackFriday,2023-12-26,2024-01-23,TikTok,74972,3026,5553.78,392.0,Yes
Summer,2023-12-11,2023-12-13,Instagram,34039,1454,1821.88,261.0,Yes
Summer,2023-10-11,2023-10-30,Facebook,86431,1738,2389.21,0.0,No
Winter,2023-07-01,2023-07-22,Facebook,84691,1766,2416.68,313.0,Yes
Winter,2023-04-04,2023-04-30,Google_Ads,59606,894,520.1,162.0,No
BlackFriday,2023-04-08,2023-05-04,Google_Ads,11616,272,264.13,36.0,No
Launch,2023-05-04,2023-06-01,Google_Ads,51072,2552,3186.93,378.0,Yes
Launch,2023-04-14,2023-05-12,Facebook,25574,670,552.66,0.0,Yes
Summer,2023-07-02,2023-07-26,Email,4430,83,150.14,7.0,No
Summer,2023-02-10,2023-02-16,TikTok,13676,553,348.76,87.0,No
Launch,2023-10-05,2023-10-23,Email,33733,539,828.51,79.0,Yes
Summer,2023-07-10,2023-07-26,Email,86680,2186,1951.28,277.0,No
Launch,2023-10-22,2023-11-05,Google_Ads,3050,81,116.35,0.0,No
Summer,2023-09-19,2023-10-18,TikTok,34933,1402,2445.2,81.0,No
Launch,2023-10-23,2023-10-29,Email,25951,280,219.94,32.0,Yes
Winter,2023-08-05,2023-08-13,TikTok,33413,693,1299.95,39.0,Yes
Summer,2023-09-15,2023-09-16,Instagram,35801,1099,1462.04,148.0,Yes
Summer,2023-03-31,2023-04-26,Google_Ads,56619,1175,1114.9,126.0,Yes
Launch,2023-09-23,2023-09-30,Facebook,33913,1191,1365.23,194.0,Yes
Launch,2023-01-07,2023-01-27,Email,41600,1217,1178.41,116.0,Yes
BlackFriday,2023-02-21,2023-03-16,Facebook,58775,1438,2283.06,199.0,No
BlackFriday,2023-05-13,2023-05-16,Instagram,91816,4404,7462.36,575.0,Yes
BlackFriday,2023-05-18,2023-05-21,TikTok,91093,3214,5622.59,162.0,Yes
Summer,2023-07-07,2023-08-01,other,36400,553,1094.19,33.0,No
Launch,2023-08-03,2023-08-07,Email,5494,178,300.27,16.0,Yes
Winter,2023-07-25,2023-08-03,other,81688,3367,4720.79,613.0,Yes
BlackFriday,2023-03-09,2023-04-05,Google_Ads,90431,3467,3497.62,249.0,Yes
BlackFriday,2023-02-21,2023-03-19,Instagram,75691,1277,1681.67,200.0,No
Launch,2023-10-12,2023-10-18,Email,98419,4812,2702.43,943.0,No
BlackFriday,2023-03-16,2023-04-03,Facebook,44001,1229,1987.59,207.0,No
Winter,2023-08-31,2023-09-04,Email,68364,1118,1306.87,96.0,Yes
BlackFriday,2023-09-13,2023-10-08,Google_Ads,46028,792,419.79,147.0,Yes
Summer,2023-11-19,2023-12-04,Google_Ads,98659,1374,815.83,87.0,Yes
BlackFriday,2023-09-07,2023-09-25,TikTok,38573,1625,1756.95,0.0,No
Launch,2023-05-11,2023-06-04,Facebook,30757,1353,1933.18,151.0,Yes
BlackFriday,2023-08-19,2023-08-25,Google_Ads,35636,847,1033.71,79.0,Yes
BlackFriday,2023-07-04,2023-07-09,Facebook,81097,911,1359.72,96.0,No
Winter,2023-05-12,2023-05-30,Email,49280,595,493.07,75.0,No
Summer,2023-06-29,2023-07-29,Instagram,25262,396,265.03,38.0,Yes
BlackFriday,2023-10-03,2023-10-11,Google_Ads,63211,2313,2838.13,439.0,Yes
Launch,2023-07-01,2023-07-27,Instagram,55842,909,491.13,164.0,No
Winter,2023-08-17,2023-08-18,Instagram,57979,855,915.47,96.0,Yes
Summer,2023-05-27,2023-06-07,other,82470,3347,2206.3,514.0,Yes
BlackFriday,2023-03-27,2023-04-24,Instagram,39197,1444,1872.92,267.0,No
BlackFriday,2023-08-04,2023-08-10,TikTok,42844,1174,1283.96,208.0,No
Launch,2023-06-25,2023-07-04,Email,35157,790,1349.64,0.0,Yes
BlackFriday,2023-05-30,2023-06-16,TikTok,78129,2289,2173.41,140.0,Yes
BlackFriday,2023-07-22,2023-08-18,Google_Ads,41042,1242,2413.4,169.0,Yes
Launch,2023-07-05,2023-07-06,TikTok,62665,1597,2081.61,233.0,Yes
Winter,2023-08-19,2023-09-05,Google_Ads,83856,3879,5537.03,688.0,No
BlackFriday,2023-01-12,2023-01-29,Instagram,28376,301,457.82,28.0,Yes
Launch,2023-05-09,2023-06-07,Email,56554,2334,3501.23,175.0,No
Winter,2023-02-10,2023-02-12,Instagram,15199,227,287.49,24.0,No
Summer,2023-07-23,2023-07-29,Google_Ads,74781,3270,1743.33,493.0,No
Winter,2023-02-23,2023-02-25,Instagram,73750,1025,1062.87,129.0,Yes
Launch,2023-12-02,2023-12-18,TikTok,67262,2176,2177.07,344.0,No
Launch,2023-04-28,2023-05-03,Google_Ads,47600,1430,1546.61,147.0,Yes
Launch,2023-11-17,2023-12-15,Instagram,77898,2979,2107.8,294.0,Yes
BlackFriday,2023-12-06,2023-12-14,Facebook,19297,610,1089.12,0.0,No
BlackFriday,2023-09-01,2023-09-29,Email,31448,854,1629.49,47.0,Yes
BlackFriday,2023-05-20,2023-06-09,other,27172,607,751.8,103.0,No
Winter,2023-12-24,2024-01-20,TikTok,43874,1285,1993.42,135.0,Yes
BlackFriday,2023-08-22,2023-09-03,Instagram,8657,127,226.48,22.0,Yes
Winter,2023-10-16,2023-11-04,Facebook,85386,4137,4664.21,704.0,Yes
